experimentNumber,amplifierNumber,negativeControl,soma1Coordinates,horizontalVideoDistance,verticalVideoDistance,distanceToPia,cortexThickness,layer1Row,laserPower,pulseWidth,xSpacing,ySpacing,numberOfMaps,xPatternOffset,yPatternOffset,spatialRotation,pattern,onset,minOnset,minimum,mean,integral
IG0324,1,nan,"[31.710820832986695, -66.14698664412626]",2657,1993,373,1073,3,"[1.723, 1.725, 1.722]",nan,50,50,3,-30,80,2,"[array([[ 84,  74,  42,  18,  59,  50,  36,  70,  26, 114, 128,  95],
       [ 33, 105, 135, 146, 118, 184, 132,  97,  62, 181, 163,   6],
       [115,  52, 179, 168,  99, 176, 109, 140,  86,  48, 173, 154],
       [ 24,  13, 159,  61,  82,  40, 161, 151,   8, 121,  76, 143],
       [130,  87,   4, 125,  91, 192,  54, 186,  64,  22, 189,  58],
       [102,  78, 144, 107,  73,  16, 142, 113,  94, 165, 104,   3],
       [ 37,  66,  27, 153, 164,  25, 123, 134,  30, 157, 149, 127],
       [ 49, 166,  57, 180, 191,  35, 155,  80, 182,  69, 174,  15],
       [183, 136,  81,  93,  46, 172,   9, 101,  41, 110,  60,  98],
       [ 19, 116,  71, 147, 138, 129,  20, 145,  32, 131,   1,  85],
       [170, 108,   2, 158, 106, 119,  67,  75, 188, 162,  23,  11],
       [ 96,  10,  63,  39,  55, 169,  43,  51,  83, 177,  53,  38],
       [124,  79, 187, 178, 133, 190, 150,  34, 103, 148, 137,  89],
       [ 88, 152, 112,  90, 141,  77, 117, 126, 185, 156, 120,  72],
       [ 45,  21,  31, 160,  47,   5,  14,  65, 167, 111,  29,  44],
       [ 68,  12, 171, 122, 100,  28,  92, 139, 175,   7,  17,  56]],
      dtype=uint8), array([[ 95, 128, 114,  26,  70,  36,  50,  59,  18,  42,  74,  84],
       [  6, 163, 181,  62,  97, 132, 184, 118, 146, 135, 105,  33],
       [154, 173,  48,  86, 140, 109, 176,  99, 168, 179,  52, 115],
       [143,  76, 121,   8, 151, 161,  40,  82,  61, 159,  13,  24],
       [ 58, 189,  22,  64, 186,  54, 192,  91, 125,   4,  87, 130],
       [  3, 104, 165,  94, 113, 142,  16,  73, 107, 144,  78, 102],
       [127, 149, 157,  30, 134, 123,  25, 164, 153,  27,  66,  37],
       [ 15, 174,  69, 182,  80, 155,  35, 191, 180,  57, 166,  49],
       [ 98,  60, 110,  41, 101,   9, 172,  46,  93,  81, 136, 183],
       [ 85,   1, 131,  32, 145,  20, 129, 138, 147,  71, 116,  19],
       [ 11,  23, 162, 188,  75,  67, 119, 106, 158,   2, 108, 170],
       [ 38,  53, 177,  83,  51,  43, 169,  55,  39,  63,  10,  96],
       [ 89, 137, 148, 103,  34, 150, 190, 133, 178, 187,  79, 124],
       [ 72, 120, 156, 185, 126, 117,  77, 141,  90, 112, 152,  88],
       [ 44,  29, 111, 167,  65,  14,   5,  47, 160,  31,  21,  45],
       [ 56,  17,   7, 175, 139,  92,  28, 100, 122, 171,  12,  68]],
      dtype=uint8), array([[ 84,  74,  42,  18,  59,  50,  36,  70,  26, 114, 128,  95],
       [ 33, 105, 135, 146, 118, 184, 132,  97,  62, 181, 163,   6],
       [115,  52, 179, 168,  99, 176, 109, 140,  86,  48, 173, 154],
       [ 24,  13, 159,  61,  82,  40, 161, 151,   8, 121,  76, 143],
       [130,  87,   4, 125,  91, 192,  54, 186,  64,  22, 189,  58],
       [102,  78, 144, 107,  73,  16, 142, 113,  94, 165, 104,   3],
       [ 37,  66,  27, 153, 164,  25, 123, 134,  30, 157, 149, 127],
       [ 49, 166,  57, 180, 191,  35, 155,  80, 182,  69, 174,  15],
       [183, 136,  81,  93,  46, 172,   9, 101,  41, 110,  60,  98],
       [ 19, 116,  71, 147, 138, 129,  20, 145,  32, 131,   1,  85],
       [170, 108,   2, 158, 106, 119,  67,  75, 188, 162,  23,  11],
       [ 96,  10,  63,  39,  55, 169,  43,  51,  83, 177,  53,  38],
       [124,  79, 187, 178, 133, 190, 150,  34, 103, 148, 137,  89],
       [ 88, 152, 112,  90, 141,  77, 117, 126, 185, 156, 120,  72],
       [ 45,  21,  31, 160,  47,   5,  14,  65, 167, 111,  29,  44],
       [ 68,  12, 171, 122, 100,  28,  92, 139, 175,   7,  17,  56]],
      dtype=uint8)]","[[   nan    nan    nan    nan 0.0421    nan    nan    nan    nan    nan
     nan    nan]
 [   nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
     nan    nan]
 [   nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
     nan    nan]
 [   nan 0.0185    nan    nan    nan    nan    nan    nan    nan    nan
     nan    nan]
 [   nan 0.0159 0.0105 0.0119 0.0126 0.013  0.0152    nan    nan    nan
     nan    nan]
 [0.0189 0.0153 0.0112 0.0107 0.0101 0.0108 0.0153    nan    nan    nan
     nan    nan]
 [   nan 0.0165 0.0169 0.012  0.0094 0.0083 0.0092    nan    nan    nan
     nan    nan]
 [   nan    nan    nan 0.0108 0.0092 0.0093    nan 0.0159    nan    nan
     nan    nan]
 [   nan    nan    nan    nan 0.0133 0.012  0.0111 0.012     nan    nan
     nan    nan]
 [   nan    nan    nan 0.0153 0.0112 0.0115 0.0097 0.0096 0.0126 0.0142
     nan    nan]
 [   nan    nan 0.0136    nan 0.0097 0.0081 0.0082 0.0086 0.01   0.0109
     nan    nan]
 [   nan    nan    nan    nan 0.0128 0.0103 0.0083 0.0091 0.0105 0.0133
     nan    nan]
 [   nan    nan    nan    nan    nan 0.0146 0.0129 0.011  0.0133 0.015
     nan    nan]
 [   nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
     nan    nan]
 [   nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
     nan    nan]
 [   nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
     nan    nan]]","[[   nan    nan    nan    nan 0.0517    nan    nan    nan    nan    nan
     nan    nan]
 [   nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
     nan    nan]
 [   nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
     nan    nan]
 [   nan 0.0185    nan    nan    nan    nan    nan    nan    nan    nan
     nan    nan]
 [   nan 0.0193 0.0223 0.0249 0.0213 0.0233 0.0212    nan    nan    nan
     nan    nan]
 [0.0283 0.019  0.0197 0.018  0.0194 0.0198 0.0221    nan    nan    nan
     nan    nan]
 [   nan 0.0254 0.0192 0.0255 0.0238 0.0211 0.0128    nan    nan    nan
     nan    nan]
 [   nan    nan    nan 0.0221 0.0196 0.0177    nan 0.0189    nan    nan
     nan    nan]
 [   nan    nan    nan    nan 0.016  0.0174 0.0185 0.0172    nan    nan
     nan    nan]
 [   nan    nan    nan 0.0217 0.0182 0.0146 0.0158 0.0154 0.0192 0.0191
     nan    nan]
 [   nan    nan 0.02      nan 0.0151 0.0154 0.0137 0.0163 0.0159 0.0199
     nan    nan]
 [   nan    nan    nan    nan 0.0184 0.0151 0.0153 0.014  0.0147 0.0174
     nan    nan]
 [   nan    nan    nan    nan    nan 0.0239 0.019  0.014  0.0171 0.0185
     nan    nan]
 [   nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
     nan    nan]
 [   nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
     nan    nan]
 [   nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
     nan    nan]]","[[         nan          nan          nan          nan -10.59618881
           nan          nan          nan          nan          nan
           nan          nan]
 [         nan          nan          nan          nan          nan
           nan          nan          nan          nan          nan
           nan          nan]
 [         nan          nan          nan          nan          nan
           nan          nan          nan          nan          nan
           nan          nan]
 [         nan  -8.21745254          nan          nan          nan
           nan          nan          nan          nan          nan
           nan          nan]
 [         nan -13.62367133 -28.54483519 -23.57111389 -28.76108395
  -20.11113387 -13.19117382          nan          nan          nan
           nan          nan]
 [-15.13741258 -16.21865634 -19.46238761 -41.30351159 -48.6559692
  -44.76349164 -20.54363138          nan          nan          nan
           nan          nan]
 [         nan -15.13741258 -12.54242757 -32.86981023 -33.08605902
  -36.76228778 -23.5711139           nan          nan          nan
           nan          nan]
 [         nan          nan          nan -22.92236765 -27.67984019
  -20.11113388          nan -19.0298901           nan          nan
           nan          nan]
 [         nan          nan          nan          nan -15.35366133
  -34.16730276 -46.49348168 -35.24854652          nan          nan
           nan          nan]
 [         nan          nan          nan -15.13741258 -17.51614886
  -27.89608895 -49.08846671 -44.11474535 -35.68104403 -16.00240759
           nan          nan]
 [         nan          nan -19.46238762          nan -44.97974038
  -79.14704349 -70.06459579 -59.46840682 -72.44333208 -43.68224787
           nan          nan]
 [         nan          nan          nan          nan -24.00361141
  -54.92718303 -69.63209831 -60.9821481  -47.79097415 -26.38234771
           nan          nan]
 [         nan          nan          nan          nan          nan
  -16.86740261 -40.00601908 -25.08485517 -22.27362138 -22.27362139
           nan          nan]
 [         nan          nan          nan          nan          nan
           nan          nan          nan          nan          nan
           nan          nan]
 [         nan          nan          nan          nan          nan
           nan          nan          nan          nan          nan
           nan          nan]
 [         nan          nan          nan          nan          nan
           nan          nan          nan          nan          nan
           nan          nan]]","[[  0.           0.           0.           0.          -3.24286627
    0.           0.           0.           0.           0.
    0.           0.        ]
 [  0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.
    0.           0.        ]
 [  0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.
    0.           0.        ]
 [  0.          -2.92685476   0.           0.           0.
    0.           0.           0.           0.           0.
    0.           0.        ]
 [  0.          -2.78643724 -11.35507776  -9.06889596 -11.36891768
   -7.39887894  -4.23299722   0.           0.           0.
    0.           0.        ]
 [ -5.6149709   -3.77137822  -6.41307296 -14.65561037 -16.86192432
  -16.53495621  -6.30927356   0.           0.           0.
    0.           0.        ]
 [  0.          -4.87395851  -1.84445768 -12.02170058 -12.31695222
  -13.64356622  -9.07322093   0.           0.           0.
    0.           0.        ]
 [  0.           0.           0.          -7.61801101  -9.82807325
   -6.71755121   0.          -5.14758527   0.           0.
    0.           0.        ]
 [  0.           0.           0.           0.          -3.20480649
   -9.06485932 -13.00433492  -7.68634562   0.           0.
    0.           0.        ]
 [  0.           0.           0.          -3.21201478  -3.53638791
   -5.83727463  -8.51875915 -11.05867281  -6.32455515  -4.81081388
    0.           0.        ]
 [  0.           0.          -4.77534909   0.         -11.21235359
  -17.54584706 -17.21109399 -16.1834799  -14.79977624  -9.51898171
    0.           0.        ]
 [  0.           0.           0.           0.          -6.35713662
  -10.52439424 -16.7641799  -12.3950901   -9.57837803  -5.0112044
    0.           0.        ]
 [  0.           0.           0.           0.           0.
   -2.99461271  -7.61714602  -3.64451229  -5.79258321  -4.46568088
    0.           0.        ]
 [  0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.
    0.           0.        ]
 [  0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.
    0.           0.        ]
 [  0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.
    0.           0.        ]]","[[-0.17103114 -0.06546931  0.05304582  0.00211924 -0.24277166 -0.03623248
  -0.07960117 -0.0364271   0.05512181  0.13555553 -0.07795767 -0.08355852]
 [ 0.09601445 -0.07263796 -0.02175462 -0.01549422  0.07143777 -0.12376997
   0.03456736 -0.21069116 -0.1170987   0.0499859  -0.00161105 -0.02093288]
 [ 0.09394927  0.05245113 -0.01746209  0.06925366 -0.11564983  0.06179308
   0.0685941  -0.0560733   0.03733535 -0.00670371  0.05506774 -0.06903741]
 [-0.04204957 -0.21935192 -0.10564833 -0.0609389   0.03681635 -0.11497946
  -0.12442953  0.03330231  0.08472626 -0.14881158 -0.05010484 -0.01757021]
 [-0.11410365 -0.20917742 -0.85145783 -0.68005907 -0.85260395 -0.5546348
  -0.3174856  -0.11140054  0.03900046 -0.05260251  0.04945609  0.07673587]
 [-0.42104713 -0.2828858  -0.48096966 -1.0989329  -1.26455782 -1.2399379
  -0.47324958 -0.02970177  0.09214359  0.14130775 -0.02021926  0.12612708]
 [-0.05993334 -0.36544958 -0.13851814 -0.90148698 -0.92377142 -1.02335397
  -0.68036182 -0.1370044   0.06342576  0.04314163 -0.01742965  0.06377176]
 [ 0.13203067 -0.02266287 -0.02467398 -0.57134001 -0.73702981 -0.50394609
  -0.10955162 -0.38583102  0.09465208 -0.09052173 -0.00471422 -0.02429555]
 [-0.05393244 -0.00596847 -0.06063615 -0.0677183  -0.24013343 -0.67954008
  -0.97515212 -0.57655161 -0.02021926  0.14419467 -0.13752339 -0.04997509]
 [-0.10949756 -0.04000602 -0.1261379  -0.24092273 -0.26520747 -0.43786047
  -0.6388745  -0.82919502 -0.47428757 -0.36065967 -0.13498247 -0.05055896]
 [-0.01206668  0.01474816 -0.35816199 -0.01910558 -0.84080758 -1.31556009
  -1.29062661 -1.21355556 -1.10991834 -0.71404257  0.11195198  0.01044481]
 [-0.14919001 -0.0040006  -0.00788227 -0.03342124 -0.47677443 -0.78956744
  -1.25724862 -0.92946957 -0.71836754 -0.37593764  0.02818802 -0.15045507]
 [-0.01689984 -0.10303172  0.054938   -0.06691818 -0.11121673 -0.2245527
  -0.57127514 -0.27327355 -0.43442212 -0.33486119 -0.02509567 -0.15900771]
 [-0.11117348 -0.08998111 -0.03301037 -0.0692861   0.01417511 -0.06395557
   0.02123563  0.00313561 -0.07986066 -0.06975103 -0.02398199 -0.02194925]
 [ 0.0967605  -0.06340413 -0.01172068 -0.1428323   0.02495511 -0.10213429
   0.04734766 -0.08547232  0.10898937 -0.02228443  0.15032532 -0.1018856 ]
 [-0.10486983 -0.06036584 -0.00845533 -0.11368197 -0.1522175  -0.00649828
  -0.06043071 -0.01273705 -0.0931924   0.07480044  0.00163268 -0.09626313]]"
