experimentNumber,amplifierNumber,negativeControl,soma1Coordinates,horizontalVideoDistance,verticalVideoDistance,distanceToPia,cortexThickness,layer1Row,laserPower,pulseWidth,xSpacing,ySpacing,numberOfMaps,onset,minOnset,minimum,mean,integral
IG0327,1,IG0327,"[26.230926372639725, -46.99934575750128]",2657,1993,314,1082,3,"[1.654, 1.403, 1.428]",nan,50,50,3,"[[   nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
     nan    nan]
 [   nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
     nan    nan]
 [   nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
     nan    nan]
 [   nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
     nan    nan]
 [   nan    nan 0.018  0.0212 0.0184 0.0187    nan    nan    nan    nan
     nan    nan]
 [   nan    nan    nan 0.0168 0.0132 0.0141 0.017     nan    nan    nan
     nan    nan]
 [   nan    nan    nan 0.0218 0.0166 0.0137 0.021     nan    nan    nan
     nan    nan]
 [   nan    nan    nan    nan 0.0175 0.0131 0.0195 0.0183    nan    nan
     nan    nan]
 [   nan    nan    nan    nan 0.0142 0.0112 0.0114 0.0155    nan    nan
     nan    nan]
 [   nan    nan    nan    nan 0.0169 0.0138 0.0142 0.0126 0.0113 0.0149
  0.0152    nan]
 [   nan    nan 0.0195    nan 0.0136 0.0124 0.0135 0.0117 0.0102 0.0104
  0.0145    nan]
 [   nan    nan    nan    nan    nan    nan 0.0241 0.0158 0.0136 0.0146
  0.0163 0.0279]
 [   nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
     nan    nan]
 [   nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
     nan    nan]
 [   nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
     nan    nan]
 [   nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
     nan    nan]]","[[   nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
     nan    nan]
 [   nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
     nan    nan]
 [   nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
     nan    nan]
 [   nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
     nan    nan]
 [   nan    nan 0.0246 0.0231 0.0249 0.0289    nan    nan    nan    nan
     nan    nan]
 [   nan    nan    nan 0.019  0.0205 0.0214 0.0259    nan    nan    nan
     nan    nan]
 [   nan    nan    nan 0.0239 0.0261 0.0166 0.0241    nan    nan    nan
     nan    nan]
 [   nan    nan    nan    nan 0.0187 0.018  0.0312 0.02      nan    nan
     nan    nan]
 [   nan    nan    nan    nan 0.0164 0.0137 0.0172 0.0205    nan    nan
     nan    nan]
 [   nan    nan    nan    nan 0.0187 0.0207 0.0201 0.0187 0.0161 0.0214
  0.0194    nan]
 [   nan    nan 0.03      nan 0.0193 0.0248 0.0205 0.0218 0.0186 0.0207
  0.0197    nan]
 [   nan    nan    nan    nan    nan    nan 0.0284 0.0217 0.0196 0.0187
  0.0201 0.0321]
 [   nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
     nan    nan]
 [   nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
     nan    nan]
 [   nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
     nan    nan]
 [   nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
     nan    nan]]","[[         nan          nan          nan          nan          nan
           nan          nan          nan          nan          nan
           nan          nan]
 [         nan          nan          nan          nan          nan
           nan          nan          nan          nan          nan
           nan          nan]
 [         nan          nan          nan          nan          nan
           nan          nan          nan          nan          nan
           nan          nan]
 [         nan          nan          nan          nan          nan
           nan          nan          nan          nan          nan
           nan          nan]
 [         nan          nan -11.89368136 -10.16369134 -15.35366139
  -10.16369134          nan          nan          nan          nan
           nan          nan]
 [         nan          nan          nan -14.05616888 -20.11113394
  -29.62607906 -14.92116388          nan          nan          nan
           nan          nan]
 [         nan          nan          nan  -9.08244758 -12.10993011
  -19.67863645  -9.51494508          nan          nan          nan
           nan          nan]
 [         nan          nan          nan          nan -23.57111401
  -26.16609901 -10.16369134 -11.02868636          nan          nan
           nan          nan]
 [         nan          nan          nan          nan -19.46238769
  -22.05737273 -33.08605918 -17.51614892          nan          nan
           nan          nan]
 [         nan          nan          nan          nan -17.08365142
  -29.19358157 -19.8948852  -27.46359156 -36.54603916 -35.0322979
  -23.78736276          nan]
 [         nan          nan -10.16369134          nan -17.94864643
  -17.51614891 -25.301104   -31.13982034 -36.32979042 -40.00601923
  -28.54483529          nan]
 [         nan          nan          nan          nan          nan
           nan -16.2186564  -16.43490515 -15.35366139 -33.30230787
  -14.92116389  -9.94744258]
 [         nan          nan          nan          nan          nan
           nan          nan          nan          nan          nan
           nan          nan]
 [         nan          nan          nan          nan          nan
           nan          nan          nan          nan          nan
           nan          nan]
 [         nan          nan          nan          nan          nan
           nan          nan          nan          nan          nan
           nan          nan]
 [         nan          nan          nan          nan          nan
           nan          nan          nan          nan          nan
           nan          nan]]","[[  0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.
    0.           0.        ]
 [  0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.
    0.           0.        ]
 [  0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.
    0.           0.        ]
 [  0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.
    0.           0.        ]
 [  0.           0.          -4.73815432  -2.97068119  -4.64386986
   -3.46517      0.           0.           0.           0.
    0.           0.        ]
 [  0.           0.           0.          -4.99275118  -8.06463679
   -9.79260848  -5.69974043   0.           0.           0.
    0.           0.        ]
 [  0.           0.           0.          -2.30809501  -4.36447647
   -6.16251276  -2.53501203   0.           0.           0.
    0.           0.        ]
 [  0.           0.           0.           0.          -3.57761935
   -6.41941628  -2.41823771  -0.345998     0.           0.
    0.           0.        ]
 [  0.           0.           0.           0.          -4.1808092
   -3.64508896  -9.5605015   -4.47288918   0.           0.
    0.           0.        ]
 [  0.           0.           0.           0.          -3.54100123
   -5.97134887  -5.14787362  -7.41848552 -10.29747724  -9.7562787
   -6.62643842   0.        ]
 [  0.           0.          -3.17251336   0.          -3.72409184
   -4.7070145   -7.75439191  -9.57549474 -11.17804217 -14.55008104
   -7.35793587   0.        ]
 [  0.           0.           0.           0.           0.
    0.          -4.35640319  -3.86047272  -5.02706265  -8.65715837
   -2.89773327  -2.24264372]
 [  0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.
    0.           0.        ]
 [  0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.
    0.           0.        ]
 [  0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.
    0.           0.        ]
 [  0.           0.           0.           0.           0.
    0.           0.           0.           0.           0.
    0.           0.        ]]","[[-6.10362102e-02 -7.62817472e-02  1.31479240e-02  2.80042133e-02
   1.39264196e-02 -2.60147249e-02  6.14687076e-02  3.94978344e-02
   4.17684464e-02 -1.99165100e-02  1.92569513e-02  1.29533002e-02]
 [-5.67112351e-02 -5.51434317e-02 -2.58092886e-02  5.91656584e-02
   6.08199614e-02 -5.50893695e-02 -2.72257178e-02 -2.73122174e-02
   1.81757075e-02 -7.16648363e-02  2.54200407e-02 -8.88782371e-03]
 [-1.46292281e-02 -5.33053180e-03 -3.82868415e-02 -8.46613865e-03
  -1.70836525e-03  1.90082653e-02 -5.74789182e-02 -1.32344236e-02
  -1.20645179e-01 -3.86760892e-02  2.74960287e-02  6.72533614e-03]
 [ 1.09173182e-01 -1.67592783e-02 -2.71500308e-02 -4.12061997e-02
  -5.01048358e-02 -3.58540431e-02  6.91671632e-02  1.38939822e-02
  -7.44652576e-02 -4.63529199e-02 -1.62078440e-02 -5.05157084e-02]
 [ 7.84982964e-03 -4.04277042e-02 -3.55210200e-01 -2.22801089e-01
  -3.48246990e-01 -2.59682314e-01 -1.05637515e-01 -1.79378340e-02
  -8.94188589e-03  2.67175332e-02 -5.28728204e-03 -7.06160299e-02]
 [ 9.21219677e-03 -1.26073023e-02 -2.12572522e-02 -3.74283340e-01
  -6.04836947e-01 -7.34348324e-01 -4.27264284e-01 -9.59171339e-02
   6.26040132e-03 -1.94623904e-04 -1.75161495e-03 -3.25021874e-02]
 [ 1.20018056e-03 -1.06686322e-01  6.47665009e-03 -1.73150376e-01
  -3.27281673e-01 -4.62058708e-01 -1.90147527e-01 -9.78201229e-02
   4.51959891e-02 -3.28049357e-02  4.03303925e-03 -5.06562701e-02]
 [-5.65706734e-02  5.23105730e-02 -6.71128001e-02 -1.50292882e-02
  -2.68472826e-01 -4.81423784e-01 -1.81151579e-01 -2.59931001e-02
   6.28202623e-02  2.30845542e-02 -2.20141229e-02 -7.52221283e-02]
 [-1.21423674e-02 -1.68674027e-02 -5.83655381e-02 -7.83577352e-02
  -3.13430941e-01 -2.73251923e-01 -7.17037613e-01 -3.35412627e-01
   6.11659594e-02 -5.81817267e-02 -3.41673029e-03 -1.03734526e-01]
 [ 9.03271035e-02  2.78636516e-02 -6.81075444e-02 -1.11097796e-01
  -2.65672404e-01 -4.47937665e-01 -3.86155396e-01 -5.56180978e-01
  -7.72224294e-01 -7.31591153e-01 -4.96939632e-01  1.50076633e-02]
 [ 7.21189582e-03 -7.86496710e-02 -2.37787128e-01  5.82790386e-02
  -2.79263638e-01 -3.52982838e-01 -5.81384769e-01 -7.18053981e-01
  -8.38320725e-01 -1.09103983e+00 -5.51683003e-01  1.10935609e-02]
 [-5.17050765e-02 -1.69549834e-01  3.44376136e-02 -2.05652564e-02
  -4.88181558e-02 -3.10533208e-02 -3.26449116e-01 -2.89621953e-01
  -3.77094573e-01 -6.49297691e-01 -2.17243496e-01 -1.68209092e-01]
 [ 3.66757883e-02 -1.06556572e-01  4.21468816e-02 -6.02036525e-02
   7.81847362e-02 -1.67376534e-02  3.43619266e-02 -1.95921369e-02
  -1.39523695e-01 -2.93773929e-02 -3.44916763e-03  4.23955677e-02]
 [-6.33825091e-02  5.77384164e-03 -5.34783163e-02 -2.41982353e-02
   4.18981956e-02 -9.43709553e-02 -3.66541638e-03  1.00015047e-02
  -2.26196195e-02 -2.14843135e-02  1.22613042e-02  2.26953064e-02]
 [-6.44313156e-02 -3.66001012e-02 -1.56347848e-02  2.72797800e-02
  -3.44376137e-02  1.06416011e-01  5.72194196e-02 -3.85679649e-02
   2.15491881e-02 -4.49797407e-03  7.94930410e-02 -1.30830495e-02]
 [-1.96029494e-02 -1.63484057e-02 -3.84922778e-03  3.58864803e-02
  -3.60919167e-02  4.31308135e-02 -7.91470431e-02  9.26842149e-02
   4.98777745e-02  3.77137822e-02  3.49457982e-02  6.01712150e-02]]"
